"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"44176","Juventus FC","Merih Demiral",21,"Centre-Back","Sassuolo","in",16.2,"Serie A",2019,FALSE
"44177","Juventus FC","Aaron Ramsey",28,"Central Midfield","Arsenal","in",0,"Serie A",2019,FALSE
"44178","Juventus FC","Adrien Rabiot",24,"Central Midfield","Paris SG","in",0,"Serie A",2019,FALSE
"44179","Juventus FC","Gianluigi Buffon",41,"Goalkeeper","Paris SG","in",0,"Serie A",2019,FALSE
"44198","SS Lazio","Manuel Lazzari",25,"Right Midfield","SPAL","in",12.38,"Serie A",2019,FALSE
"44199","SS Lazio","Pedro Neto",19,"Left Winger","Braga","in",9.9,"Serie A",2019,FALSE
"44200","SS Lazio","Denis Vavro",23,"Centre-Back","FC Copenhagen","in",9.45,"Serie A",2019,FALSE
"44201","SS Lazio","Bruno Jordão",20,"Central Midfield","Braga","in",4.77,"Serie A",2019,FALSE
"44202","SS Lazio","Patryk Dziczek",21,"Defensive Midfield","Piast Gliwice","in",1.94,"Serie A",2019,FALSE
"44203","SS Lazio","Jony",28,"Left Winger","Málaga CF","in",1.31,"Serie A",2019,FALSE
"44204","SS Lazio","Sofian Kiyine",21,"Central Midfield","Chievo Verona","in",0.9,"Serie A",2019,FALSE
"44205","SS Lazio","Fabio Maistro",21,"Central Midfield","Rieti","in",0.162,"Serie A",2019,FALSE
"44206","SS Lazio","Andreas Karo",22,"Centre-Back","Apol. Limassol","in",0.149,"Serie A",2019,FALSE
"44207","SS Lazio","Cedric Gondo",22,"Centre-Forward","Rieti","in",0.117,"Serie A",2019,FALSE
"44208","SS Lazio","Bobby Adekanye",20,"Right Winger","Liverpool U23","in",0,"Serie A",2019,FALSE
"44209","SS Lazio","Luca Falbo",20,"Left-Back","Lazio U19","in",0,"Serie A",2019,FALSE
"44210","SS Lazio","Jorge Silva",20,"Centre-Back","Lazio U19","in",0,"Serie A",2019,FALSE
"44211","SS Lazio","Abukar Mohamed",20,"Central Midfield","Lazio U19","in",0,"Serie A",2019,FALSE
"44212","SS Lazio","Nicolò Armini",18,"Centre-Back","Lazio U19","in",0,"Serie A",2019,FALSE
"44241","US Lecce","Romario Benzar",27,"Right-Back","FCSB","in",1.8,"Serie A",2019,FALSE
"44242","US Lecce","Diego Farias",29,"Second Striker","Cagliari Calcio","in",1.35,"Serie A",2019,TRUE
"44243","US Lecce","Khouma Babacar",26,"Centre-Forward","Sassuolo","in",0.9,"Serie A",2019,TRUE
"44244","US Lecce","Brayan Vera",20,"Left-Back","Leones FC","in",0.72,"Serie A",2019,FALSE
"44245","US Lecce","Panagiotis Tachtsidis",28,"Defensive Midfield","Nottm Forest","in",0.45,"Serie A",2019,FALSE
"44246","US Lecce","Cristian Dell'Orco",25,"Left-Back","Sassuolo","in",0.225,"Serie A",2019,TRUE
"44247","US Lecce","Biagio Meccariello",28,"Centre-Back","Brescia","in",0.09,"Serie A",2019,FALSE
"44248","US Lecce","Gabriel",26,"Goalkeeper","Perugia","in",0,"Serie A",2019,FALSE
"44249","US Lecce","Giannelli Imbula",26,"Defensive Midfield","Stoke City","in",0,"Serie A",2019,TRUE
"44250","US Lecce","Andrea Rispoli",30,"Right-Back","Palermo","in",0,"Serie A",2019,FALSE
"44251","US Lecce","Simone Lo Faso",21,"Second Striker","Palermo","in",0,"Serie A",2019,FALSE
"44252","US Lecce","Antonino Gallo",19,"Left-Back","Palermo","in",0,"Serie A",2019,FALSE
"44253","US Lecce","Yevgen Shakhov",28,"Attacking Midfield","PAOK Salonika","in",0,"Serie A",2019,FALSE
"44254","US Lecce","Gianluca Lapadula",29,"Centre-Forward","Genoa","in",0,"Serie A",2019,TRUE
"44274","AC Milan","Franck Kessié",22,"Central Midfield","Atalanta","in",21.6,"Serie A",2019,FALSE
"44275","AC Milan","Rafael Leão",20,"Centre-Forward","LOSC Lille","in",20.7,"Serie A",2019,FALSE
"44276","AC Milan","Theo Hernández",21,"Left-Back","Real Madrid","in",18,"Serie A",2019,FALSE
"44277","AC Milan","Ismaël Bennacer",21,"Defensive Midfield","FC Empoli","in",14.4,"Serie A",2019,FALSE
"44278","AC Milan","Léo Duarte",23,"Centre-Back","Flamengo","in",9,"Serie A",2019,FALSE
"44279","AC Milan","Rade Krunic",25,"Central Midfield","FC Empoli","in",7.2,"Serie A",2019,FALSE
"44280","AC Milan","Ante Rebic",25,"Left Winger","E. Frankfurt","in",0,"Serie A",2019,TRUE
"44301","SSC Napoli","Hirving Lozano",24,"Left Winger","PSV Eindhoven","in",34.2,"Serie A",2019,FALSE
"44302","SSC Napoli","Konstantinos Manolas",28,"Centre-Back","AS Roma","in",32.4,"Serie A",2019,FALSE
"44303","SSC Napoli","Alex Meret",22,"Goalkeeper","Udinese Calcio","in",23.4,"Serie A",2019,FALSE
"44304","SSC Napoli","Eljif Elmas",19,"Central Midfield","Fenerbahce","in",14.4,"Serie A",2019,FALSE
"44305","SSC Napoli","Giovanni Di Lorenzo",25,"Right-Back","FC Empoli","in",7.2,"Serie A",2019,FALSE
"44306","SSC Napoli","David Ospina",30,"Goalkeeper","Arsenal","in",3.15,"Serie A",2019,FALSE
"44307","SSC Napoli","Orestis Karnezis",33,"Goalkeeper","Udinese Calcio","in",1.35,"Serie A",2019,FALSE
"44308","SSC Napoli","Eugenio D'Ursi",24,"Second Striker","Catanzaro","in",0.9,"Serie A",2019,FALSE
"44309","SSC Napoli","Michael Folorunsho",21,"Central Midfield","V. Francavilla","in",0.9,"Serie A",2019,FALSE
"44310","SSC Napoli","Luigi Liguori",21,"Right Winger","Bari","in",0,"Serie A",2019,FALSE
"44311","SSC Napoli","Fernando Llorente",34,"Centre-Forward","Spurs","in",0,"Serie A",2019,FALSE
"44312","SSC Napoli","Gianluca Gaetano",19,"Attacking Midfield","Napoli U19","in",0,"Serie A",2019,FALSE
"44342","Parma Calcio 1913","Andrea Adorante",19,"Centre-Forward","Inter","in",3.6,"Serie A",2019,FALSE
"44343","Parma Calcio 1913","José Machín",22,"Central Midfield","Pescara","in",2.52,"Serie A",2019,FALSE
"44344","Parma Calcio 1913","Matteo Darmian",29,"Right-Back","Man Utd","in",2.23,"Serie A",2019,FALSE
"44345","Parma Calcio 1913","Mattia Sprocati",26,"Right Winger","Lazio","in",2.07,"Serie A",2019,FALSE
"44346","Parma Calcio 1913","Roberto Inglese",27,"Centre-Forward","SSC Napoli","in",1.8,"Serie A",2019,TRUE
"44347","Parma Calcio 1913","Fabian Pavone",19,"Right Winger","Pescara U19","in",1.62,"Serie A",2019,FALSE
"44348","Parma Calcio 1913","Hernani",25,"Defensive Midfield","Zenit S-Pb","in",0.9,"Serie A",2019,TRUE
"44349","Parma Calcio 1913","Alessandro Martella",18,"Right-Back","Pescara U19","in",0.45,"Serie A",2019,FALSE
"44350","Parma Calcio 1913","Vincent Laurini",30,"Right-Back","Fiorentina","in",0.324,"Serie A",2019,FALSE
"44351","Parma Calcio 1913","Walid Cheddira",21,"Centre-Forward","Sangiustese","in",0.084,"Serie A",2019,FALSE
"44352","Parma Calcio 1913","Simone Colombi",28,"Goalkeeper","Carpi","in",0.046,"Serie A",2019,FALSE
"44353","Parma Calcio 1913","Kastriot Dermaku",27,"Centre-Back","Cosenza","in",0,"Serie A",2019,FALSE
"44354","Parma Calcio 1913","Fabrizio Alastra",21,"Goalkeeper","Palermo","in",0,"Serie A",2019,FALSE
"44355","Parma Calcio 1913","Dejan Kulusevski",19,"Right Winger","Atalanta","in",0,"Serie A",2019,TRUE
"44356","Parma Calcio 1913","Andreas Cornelius",26,"Centre-Forward","Atalanta","in",0,"Serie A",2019,TRUE
"44357","Parma Calcio 1913","Yann Karamoh",21,"Right Winger","Inter","in",0,"Serie A",2019,TRUE
"44358","Parma Calcio 1913","Luca Zamparo",24,"Centre-Forward","Reggio Audace","in",0,"Serie A",2019,FALSE
"44359","Parma Calcio 1913","Gastón Brugman",26,"Defensive Midfield","Pescara","in",0,"Serie A",2019,TRUE
"44360","Parma Calcio 1913","Giuseppe Pezzella",21,"Left-Back","Udinese Calcio","in",0,"Serie A",2019,TRUE
"44404","AS Roma","Leonardo Spinazzola",26,"Left-Back","Juventus","in",26.55,"Serie A",2019,FALSE
"44405","AS Roma","Pau López",24,"Goalkeeper","Real Betis","in",21.15,"Serie A",2019,FALSE
"44406","AS Roma","Bryan Cristante",24,"Central Midfield","Atalanta","in",18.9,"Serie A",2019,FALSE
"44407","AS Roma","Amadou Diawara",21,"Defensive Midfield","SSC Napoli","in",18.9,"Serie A",2019,FALSE
"44408","AS Roma","Henrikh Mkhitaryan",30,"Attacking Midfield","Arsenal","in",2.79,"Serie A",2019,TRUE
"44409","AS Roma","Mert Cetin",22,"Centre-Back","Genclerbirligi","in",2.7,"Serie A",2019,FALSE
"44410","AS Roma","Chris Smalling",29,"Centre-Back","Man Utd","in",2.7,"Serie A",2019,TRUE
"44411","AS Roma","Gianluca Mancini",23,"Centre-Back","Atalanta","in",1.8,"Serie A",2019,TRUE
"44412","AS Roma","Nikola Kalinic",31,"Centre-Forward","Atlético Madrid","in",1.8,"Serie A",2019,TRUE
"44413","AS Roma","Jordan Veretout",26,"Central Midfield","Fiorentina","in",0.9,"Serie A",2019,TRUE
"44414","AS Roma","Davide Zappacosta",27,"Right-Back","Chelsea","in",0,"Serie A",2019,TRUE
"44444","UC Sampdoria","Emil Audero",22,"Goalkeeper","Juventus","in",18,"Serie A",2019,FALSE
"44445","UC Sampdoria","Jakub Jankto",23,"Central Midfield","Udinese Calcio","in",13.05,"Serie A",2019,FALSE
"44446","UC Sampdoria","Fabio Depaoli",22,"Right-Back","Chievo Verona","in",4.05,"Serie A",2019,FALSE
"44447","UC Sampdoria","Julian Chabot",21,"Centre-Back","FC Groningen","in",3.33,"Serie A",2019,FALSE
"44448","UC Sampdoria","Alex Ferrari",25,"Centre-Back","Bologna","in",3.24,"Serie A",2019,FALSE
"44449","UC Sampdoria","Mehdi Léris",21,"Central Midfield","Chievo Verona","in",2.52,"Serie A",2019,FALSE
"44450","UC Sampdoria","Gonzalo Maroni",20,"Attacking Midfield","Boca Juniors","in",1.08,"Serie A",2019,TRUE
"44451","UC Sampdoria","Leonardo Benedetti",19,"Central Midfield","Spezia Calcio","in",0.765,"Serie A",2019,FALSE
"44452","UC Sampdoria","Emiliano Rigoni",26,"Right Winger","Zenit S-Pb","in",0.45,"Serie A",2019,TRUE
"44453","UC Sampdoria","Morten Thorsby",23,"Central Midfield","Heerenveen","in",0,"Serie A",2019,FALSE
"44454","UC Sampdoria","Andrea Seculin",29,"Goalkeeper","Chievo Verona","in",0,"Serie A",2019,TRUE
"44455","UC Sampdoria","Jeison Murillo",27,"Centre-Back","Valencia","in",0,"Serie A",2019,TRUE
"44456","UC Sampdoria","Tommaso Augello",24,"Left-Back","Spezia Calcio","in",0,"Serie A",2019,TRUE
"44457","UC Sampdoria","Andrea Bertolacci",28,"Central Midfield","Without Club","in",0,"Serie A",2019,FALSE
"44491","US Sassuolo","Manuel Locatelli",21,"Central Midfield","AC Milan","in",11.25,"Serie A",2019,FALSE
"44492","US Sassuolo","Merih Demiral",21,"Centre-Back","Alanyaspor","in",7.2,"Serie A",2019,FALSE
"44493","US Sassuolo","Alessandro Russo",18,"Goalkeeper","Genoa","in",6.3,"Serie A",2019,FALSE
"44494","US Sassuolo","Pedro Obiang",27,"Central Midfield","West Ham","in",6.3,"Serie A",2019,FALSE
"44495","US Sassuolo","Francesco Caputo",31,"Centre-Forward","FC Empoli","in",6.3,"Serie A",2019,FALSE
"44496","US Sassuolo","Rogério",21,"Left-Back","Juventus","in",5.4,"Serie A",2019,FALSE
"44497","US Sassuolo","Mert Müldür",20,"Right-Back","Rapid Vienna","in",3.51,"Serie A",2019,FALSE
"44498","US Sassuolo","Marco Sala",20,"Left-Back","Inter","in",2.7,"Serie A",2019,FALSE
"44499","US Sassuolo","Grégoire Defrel",28,"Centre-Forward","AS Roma","in",2.7,"Serie A",2019,TRUE
"44500","US Sassuolo","Jeremy Toljan",24,"Right-Back","Bor. Dortmund","in",2.03,"Serie A",2019,TRUE
"44501","US Sassuolo","Andreaw Gravillon",21,"Centre-Back","Inter","in",0.9,"Serie A",2019,TRUE
"44502","US Sassuolo","Andrea Meroni",22,"Centre-Back","AC Pisa","in",0.63,"Serie A",2019,FALSE
"44503","US Sassuolo","Georgios Kyriakopoulos",23,"Left-Back","Asteras Tripoli","in",0.18,"Serie A",2019,TRUE
"44504","US Sassuolo","Vlad Chiriches",29,"Centre-Back","SSC Napoli","in",0,"Serie A",2019,TRUE
"44505","US Sassuolo","Hamed Junior Traorè",19,"Attacking Midfield","FC Empoli","in",0,"Serie A",2019,TRUE
"44506","US Sassuolo","Filippo Romagna",22,"Centre-Back","Cagliari Calcio","in",0,"Serie A",2019,TRUE
"44507","US Sassuolo","Andrea Ghion",19,"Defensive Midfield","Sassuolo U19","in",0,"Serie A",2019,FALSE
"44508","US Sassuolo","Stefano Turati",18,"Goalkeeper","Sassuolo U19","in",0,"Serie A",2019,FALSE
"44551","SPAL","Andrea Petagna",24,"Centre-Forward","Atalanta","in",10.8,"Serie A",2019,FALSE
"44552","SPAL","Alessandro Murgia",22,"Central Midfield","Lazio","in",3.6,"Serie A",2019,FALSE
"44553","SPAL","Mattia Valoti",25,"Central Midfield","Hellas Verona","in",2.7,"Serie A",2019,FALSE
"44554","SPAL","Igor",21,"Centre-Back","RB Salzburg","in",2.7,"Serie A",2019,FALSE
"44555","SPAL","Mohamed Fares",23,"Left Midfield","Hellas Verona","in",2.43,"Serie A",2019,FALSE
"44556","SPAL","Arkadiusz Reca",24,"Left-Back","Atalanta","in",0.36,"Serie A",2019,TRUE
"44557","SPAL","Lorenzo Dickmann",22,"Right-Back","Novara","in",0.225,"Serie A",2019,FALSE
"44558","SPAL","Jacopo Sala",27,"Right-Back","Sampdoria","in",0,"Serie A",2019,FALSE
"44559","SPAL","Marco D'Alessandro",28,"Right Midfield","Atalanta","in",0,"Serie A",2019,TRUE
"44560","SPAL","Etrit Berisha",30,"Goalkeeper","Atalanta","in",0,"Serie A",2019,TRUE
"44561","SPAL","Davide Mazzocco",23,"Central Midfield","Padova","in",0,"Serie A",2019,FALSE
"44562","SPAL","Karlo Letica",22,"Goalkeeper","Club Brugge","in",0,"Serie A",2019,TRUE
"44563","SPAL","Nenad Tomović",31,"Centre-Back","Chievo Verona","in",0,"Serie A",2019,TRUE
"44564","SPAL","Federico Di Francesco",25,"Left Winger","Sassuolo","in",0,"Serie A",2019,TRUE
"44565","SPAL","Paolo Cannistrà",18,"Centre-Back","SPAL U19","in",0,"Serie A",2019,FALSE
"44566","SPAL","Jaume Cuéllar",17,"Second Striker","SPAL U19","in",0,"Serie A",2019,FALSE
"44588","Torino FC","Simone Zaza",28,"Centre-Forward","Valencia","in",10.8,"Serie A",2019,FALSE
"44589","Torino FC","Ola Aina",22,"Right-Back","Chelsea","in",8.82,"Serie A",2019,FALSE
"44590","Torino FC","Koffi Djidji",26,"Centre-Back","FC Nantes","in",2.7,"Serie A",2019,FALSE
"44591","Torino FC","Cristian Ansaldi",32,"Left-Back","Inter","in",2.25,"Serie A",2019,FALSE
"44592","Torino FC","Simone Verdi",27,"Right Winger","SSC Napoli","in",1.26,"Serie A",2019,TRUE
"44593","Torino FC","Diego Laxalt",26,"Left-Back","AC Milan","in",0.45,"Serie A",2019,TRUE
"44594","Torino FC","Samir Ujkani",31,"Goalkeeper","C. Rizespor U21","in",0,"Serie A",2019,FALSE
"44595","Torino FC","Wilfried Stephane Singo",18,"Right-Back","Torino U19","in",0,"Serie A",2019,FALSE
"44596","Torino FC","Vincenzo Millico",18,"Left Winger","Torino U19","in",0,"Serie A",2019,FALSE
"44628","Udinese Calcio","Walace",24,"Defensive Midfield","Hannover 96","in",5.4,"Serie A",2019,FALSE
"44629","Udinese Calcio","Rodrigo Becão",23,"Centre-Back","EC Bahia","in",1.44,"Serie A",2019,FALSE
"44630","Udinese Calcio","Cristo",21,"Centre-Forward","RM Castilla","in",1.35,"Serie A",2019,FALSE
"44631","Udinese Calcio","Sebastien De Maio",32,"Centre-Back","Bologna","in",1.35,"Serie A",2019,FALSE
"44632","Udinese Calcio","Mato Jajalo",31,"Defensive Midfield","Palermo","in",0,"Serie A",2019,FALSE
"44633","Udinese Calcio","Ilija Nestorovski",29,"Centre-Forward","Palermo","in",0,"Serie A",2019,FALSE
"44634","Udinese Calcio","Ken Sema",25,"Left Midfield","Watford","in",0,"Serie A",2019,TRUE
"44635","Udinese Calcio","Marco Ballarini",19,"Central Midfield","Udinese U19","in",0,"Serie A",2019,FALSE
"44664","Atalanta BC","Duván Zapata",28,"Centre-Forward","Sampdoria","in",10.8,"Serie A",2019,FALSE
"44665","Atalanta BC","Lennart Czyborra",20,"Left-Back","Heracles Almelo","in",4.14,"Serie A",2019,FALSE
"44666","Atalanta BC","Bosko Sutalo",20,"Centre-Back","NK Osijek","in",3.6,"Serie A",2019,FALSE
"44667","Atalanta BC","Adrien Tamèze",25,"Defensive Midfield","OGC Nice","in",0.46,"Serie A",2019,TRUE
"44668","Atalanta BC","Mattia Caldara",25,"Centre-Back","AC Milan","in",0,"Serie A",2019,TRUE
"44669","Atalanta BC","Raoul Bellanova",19,"Right-Back","G. Bordeaux","in",0,"Serie A",2019,TRUE
"44670","Atalanta BC","Ebrima Colley",20,"Left Winger","Atalanta U19","in",0,"Serie A",2019,FALSE
"44682","Bologna FC 1909","Emanuel Vignato",19,"Right Winger","Chievo Verona","in",1.8,"Serie A",2019,FALSE
"44683","Bologna FC 1909","Sebastian Breza",21,"Goalkeeper","Potenza","in",0,"Serie A",2019,TRUE
"44684","Bologna FC 1909","Musa Barrow",21,"Centre-Forward","Atalanta","in",0,"Serie A",2019,TRUE
"44685","Bologna FC 1909","Musa Juwara",18,"Left Winger","Bologna U19","in",0,"Serie A",2019,FALSE
"44693","Brescia Calcio","Simon Skrabb",24,"Left Midfield","Norrköping","in",2.52,"Serie A",2019,FALSE
"44694","Brescia Calcio","Birkir Bjarnason",31,"Central Midfield","Al-Arabi SC","in",0,"Serie A",2019,FALSE
"44695","Brescia Calcio","Andrea Papetti",17,"Centre-Back","Brescia U19","in",0,"Serie A",2019,FALSE
"44699","Cagliari Calcio","Gastón Pereiro",24,"Attacking Midfield","PSV Eindhoven","in",1.8,"Serie A",2019,FALSE
"44700","Cagliari Calcio","Alberto Paloschi",30,"Centre-Forward","SPAL","in",0,"Serie A",2019,TRUE
"44708","ACF Fiorentina","Sofyan Amrabat",23,"Central Midfield","Hellas Verona","in",9.49,"Serie A",2019,FALSE
"44709","ACF Fiorentina","Patrick Cutrone",22,"Centre-Forward","Wolves","in",2.7,"Serie A",2019,TRUE
"44710","ACF Fiorentina","Alfred Duncan",26,"Central Midfield","Sassuolo","in",1.8,"Serie A",2019,TRUE
"44711","ACF Fiorentina","Igor",21,"Centre-Back","SPAL","in",1.26,"Serie A",2019,TRUE
"44712","ACF Fiorentina","Christian Kouamé",22,"Centre-Forward","Genoa","in",0.9,"Serie A",2019,TRUE
"44713","ACF Fiorentina","Kevin Agudelo",21,"Central Midfield","Genoa","in",0,"Serie A",2019,TRUE
"44730","Genoa CFC","Sebastian Eriksson",30,"Defensive Midfield","IFK Göteborg","in",0.045,"Serie A",2019,FALSE
"44731","Genoa CFC","Vittorio Parigini",23,"Right Winger","Torino","in",0,"Serie A",2019,FALSE
"44732","Genoa CFC","Mattia Perin",27,"Goalkeeper","Juventus","in",0,"Serie A",2019,TRUE
"44733","Genoa CFC","Mattia Destro",28,"Centre-Forward","Bologna","in",0,"Serie A",2019,TRUE
"44734","Genoa CFC","Iago Falque",30,"Right Winger","Torino","in",0,"Serie A",2019,TRUE
"44735","Genoa CFC","Adama Soumaoro",27,"Centre-Back","LOSC Lille","in",0,"Serie A",2019,TRUE
"44736","Genoa CFC","Valon Behrami",34,"Defensive Midfield","Without Club","in",0,"Serie A",2019,FALSE
"44737","Genoa CFC","Salvador Ichazo",28,"Goalkeeper","Without Club","in",0,"Serie A",2019,FALSE
"44753","Hellas Verona","Mariusz Stepinski",24,"Centre-Forward","Chievo Verona","in",4.95,"Serie A",2019,FALSE
"44754","Hellas Verona","Sofyan Amrabat",23,"Central Midfield","Club Brugge","in",3.15,"Serie A",2019,FALSE
"44755","Hellas Verona","Matteo Lovato",19,"Centre-Back","Padova","in",0.45,"Serie A",2019,FALSE
"44756","Hellas Verona","Fabio Borini",28,"Left Winger","AC Milan","in",0,"Serie A",2019,FALSE
"44757","Hellas Verona","Amir Rrahmani",25,"Centre-Back","SSC Napoli","in",0,"Serie A",2019,TRUE
"44758","Hellas Verona","Federico Dimarco",22,"Left-Back","Inter","in",0,"Serie A",2019,TRUE
"44759","Hellas Verona","Sofyan Amrabat",23,"Central Midfield","Fiorentina","in",0,"Serie A",2019,TRUE
"44760","Hellas Verona","Valentin Eysseric",27,"Attacking Midfield","Fiorentina","in",0,"Serie A",2019,TRUE
"44774","Inter Milan","Christian Eriksen",27,"Attacking Midfield","Spurs","in",24.3,"Serie A",2019,FALSE
"44775","Inter Milan","Ashley Young",34,"Left Midfield","Man Utd","in",1.53,"Serie A",2019,FALSE
"44776","Inter Milan","Victor Moses",29,"Right Midfield","Chelsea","in",0.194,"Serie A",2019,TRUE
"44777","Inter Milan","Lorenzo Pirola",17,"Centre-Back","Inter U19","in",0,"Serie A",2019,FALSE
"44786","Juventus FC","Dejan Kulusevski",19,"Right Winger","Atalanta","in",31.5,"Serie A",2019,FALSE
"44801","US Lecce","Alessandro Deiola",24,"Central Midfield","Cagliari Calcio","in",0,"Serie A",2019,TRUE
"44802","US Lecce","Riccardo Saponara",28,"Attacking Midfield","Genoa","in",0,"Serie A",2019,TRUE
"44803","US Lecce","Antonin Barak",25,"Central Midfield","Udinese Calcio","in",0,"Serie A",2019,TRUE
"44804","US Lecce","Nehuén Paz",26,"Centre-Back","Bologna","in",0,"Serie A",2019,TRUE
"44805","US Lecce","Giulio Donati",29,"Right-Back","Without Club","in",0,"Serie A",2019,FALSE
"44817","AC Milan","Alexis Saelemaekers",20,"Right Winger","RSC Anderlecht","in",3.15,"Serie A",2019,TRUE
"44818","AC Milan","Zlatan Ibrahimovic",38,"Centre-Forward","LA Galaxy","in",0,"Serie A",2019,FALSE
"44819","AC Milan","Simon Kjaer",30,"Centre-Back","Sevilla FC","in",0,"Serie A",2019,TRUE
"44820","AC Milan","Asmir Begovic",32,"Goalkeeper","Bournemouth","in",0,"Serie A",2019,TRUE
"44827","SSC Napoli","Stanislav Lobotka",25,"Defensive Midfield","Celta de Vigo","in",18,"Serie A",2019,FALSE
"44828","SSC Napoli","Andrea Petagna",24,"Centre-Forward","SPAL","in",15.3,"Serie A",2019,FALSE
"44829","SSC Napoli","Amir Rrahmani",25,"Centre-Back","Hellas Verona","in",12.6,"Serie A",2019,FALSE
"44830","SSC Napoli","Diego Demme",28,"Defensive Midfield","RB Leipzig","in",10.8,"Serie A",2019,FALSE
"44831","SSC Napoli","Matteo Politano",26,"Right Winger","Inter","in",2.25,"Serie A",2019,TRUE
"44844","Parma Calcio 1913","Gastón Brugman",27,"Defensive Midfield","Pescara","in",2.25,"Serie A",2019,FALSE
"44845","Parma Calcio 1913","Eric Lanini",25,"Centre-Forward","Juventus U23","in",2.15,"Serie A",2019,FALSE
"44846","Parma Calcio 1913","Gianluca Caprari",26,"Second Striker","Sampdoria","in",1.89,"Serie A",2019,TRUE
"44847","Parma Calcio 1913","Jasmin Kurtic",31,"Central Midfield","SPAL","in",0.45,"Serie A",2019,TRUE
"44848","Parma Calcio 1913","Dejan Kulusevski",19,"Right Winger","Juventus","in",0,"Serie A",2019,TRUE
"44849","Parma Calcio 1913","Ionut Radu",22,"Goalkeeper","Inter","in",0,"Serie A",2019,TRUE
"44850","Parma Calcio 1913","Vasco Regini",29,"Left-Back","Sampdoria","in",0,"Serie A",2019,TRUE
