"","club_name","player_name","age","position","club_involved_name","transfer_movement","fee_cleaned","league_name","year","transfer_loan"
"69291","US Palermo","Oscar Hiljemark",24,"Central Midfield","Genoa","out",0.27,"Serie A",2016,TRUE
"69292","US Palermo","Cephas Malele",22,"Centre-Forward","Varzim","out",0,"Serie A",2016,TRUE
"69293","US Palermo","Matheus Cassini",20,"Attacking Midfield","Ponte Preta","out",0,"Serie A",2016,FALSE
"69294","US Palermo","Davide Petermann",22,"Defensive Midfield","Carrarese","out",0,"Serie A",2016,TRUE
"69295","US Palermo","Fabrizio Alastra",19,"Goalkeeper","Benevento","out",0,"Serie A",2016,TRUE
"69296","US Palermo","Accursio Bentivegna",20,"Left Winger","Ascoli","out",0,"Serie A",2016,TRUE
"69306","Delfino Pescara 1936","Valerio Verre",23,"Attacking Midfield","Sampdoria","out",3.69,"Serie A",2016,FALSE
"69307","Delfino Pescara 1936","Dario Zuparic",24,"Centre-Back","HNK Rijeka","out",0.135,"Serie A",2016,TRUE
"69308","Delfino Pescara 1936","Stefano Pettinari",24,"Centre-Forward","Ternana","out",0.09,"Serie A",2016,TRUE
"69309","Delfino Pescara 1936","Alberto Aquilani",32,"Central Midfield","Sassuolo","out",0,"Serie A",2016,TRUE
"69310","Delfino Pescara 1936","Andrea Mancini",20,"Left Winger","Ancona","out",0,"Serie A",2016,TRUE
"69311","Delfino Pescara 1936","Andrea Rossi",30,"Left-Back","Ternana","out",0,"Serie A",2016,TRUE
"69312","Delfino Pescara 1936","Danilo Bulevardi",22,"Central Midfield","Pordenone","out",0,"Serie A",2016,TRUE
"69313","Delfino Pescara 1936","Cristiano Ingretolli",22,"Centre-Forward","Maceratese","out",0,"Serie A",2016,TRUE
"69314","Delfino Pescara 1936","Elhan Kastrati",19,"Goalkeeper","KF Teuta","out",0,"Serie A",2016,TRUE
"69315","Delfino Pescara 1936","Gianluca Barba",21,"Central Midfield","Pro Piacenza","out",0,"Serie A",2016,TRUE
"69316","Delfino Pescara 1936","Luca Forte",22,"Second Striker","Carpi","out",0,"Serie A",2016,TRUE
"69317","Delfino Pescara 1936","Andrea Cocco",30,"Centre-Forward","Cesena","out",0,"Serie A",2016,TRUE
"69318","Delfino Pescara 1936","Daniel Di Nicola",20,"Left-Back","Taranto","out",0,"Serie A",2016,TRUE
"69319","Delfino Pescara 1936","Mirko Pigliacelli",23,"Goalkeeper","Trapani","out",0,"Serie A",2016,TRUE
"69320","Delfino Pescara 1936","Luigi Carillo",20,"Centre-Back","Paganese","out",0,"Serie A",2016,TRUE
"69323","AS Roma","Iago Falque",27,"Right Winger","Torino","out",5.4,"Serie A",2016,FALSE
"69324","AS Roma","Mihai Balasa",22,"Centre-Back","Steaua Bukarest","out",0.45,"Serie A",2016,FALSE
"69325","AS Roma","Juan Iturbe",23,"Left Winger","Torino","out",0,"Serie A",2016,TRUE
"69326","AS Roma","Tomas Svedkauskas",22,"Goalkeeper","Catanzaro","out",0,"Serie A",2016,TRUE
"69327","AS Roma","Franck Cedric",21,"Right Winger","Catanzaro","out",0,"Serie A",2016,TRUE
"69328","AS Roma","Christian D'Urso",19,"Central Midfield","Carpi","out",0,"Serie A",2016,TRUE
"69329","AS Roma","Moustapha Seck",20,"Left-Back","Carpi","out",0,"Serie A",2016,TRUE
"69330","AS Roma","Simone Battaglia",21,"Central Midfield","Melfi","out",0,"Serie A",2016,TRUE
"69331","AS Roma","Ismail H'Maidat",21,"Central Midfield","Olhanense","out",0,"Serie A",2016,TRUE
"69332","AS Roma","José Machín",20,"Central Midfield","FC Lugano","out",0,"Serie A",2016,TRUE
"69333","AS Roma","Giammario Piscitella",23,"Left Winger","Prato","out",0,"Serie A",2016,TRUE
"69334","AS Roma","Norbert Gyomber",24,"Centre-Back","Terek Grozny","out",0,"Serie A",2016,TRUE
"69339","UC Sampdoria","Pedro Pereira",19,"Right-Back","Benfica","out",2.39,"Serie A",2016,FALSE
"69340","UC Sampdoria","Mirko Eramo",27,"Central Midfield","Benevento","out",0,"Serie A",2016,FALSE
"69341","UC Sampdoria","Valerio Verre",23,"Attacking Midfield","Pescara","out",0,"Serie A",2016,TRUE
"69342","UC Sampdoria","Francesco Fedato",24,"Left Winger","Carpi","out",0,"Serie A",2016,TRUE
"69343","UC Sampdoria","Andrea Tozzo",24,"Goalkeeper","Matera","out",0,"Serie A",2016,TRUE
"69344","UC Sampdoria","Antonio Cassano",34,"Second Striker","Without Club","out",0,"Serie A",2016,FALSE
"69346","US Sassuolo","Emanuele Terranova",29,"Centre-Back","Frosinone","out",0,"Serie A",2016,FALSE
"69347","US Sassuolo","Jérémie Broh",19,"Central Midfield","Südtirol","out",0,"Serie A",2016,TRUE
"69351","Torino FC","Josef Martínez",23,"Centre-Forward","Atlanta United","out",4.05,"Serie A",2016,FALSE
"69352","Torino FC","Cesare Bovo",33,"Centre-Back","Pescara","out",0.09,"Serie A",2016,FALSE
"69353","Torino FC","Giuseppe Vives",36,"Defensive Midfield","Pro Vercelli","out",0,"Serie A",2016,FALSE
"69354","Torino FC","Vittorio Parigini",20,"Right Winger","Bari","out",0,"Serie A",2016,TRUE
"69355","Torino FC","Josef Martínez",23,"Centre-Forward","Atlanta United","out",0,"Serie A",2016,TRUE
"69356","Torino FC","Salvador Ichazo",25,"Goalkeeper","Danubio FC","out",0,"Serie A",2016,TRUE
"69357","Torino FC","Simone Rosso",21,"Left Winger","Alessandria","out",0,"Serie A",2016,TRUE
"69358","Torino FC","Lorenzo Carissoni",19,"Right-Back","Monopoli","out",0,"Serie A",2016,TRUE
"69359","Torino FC","Marco Chiosa",23,"Centre-Back","Novara","out",0,"Serie A",2016,TRUE
"69360","Torino FC","Alfred Gomis",23,"Goalkeeper","Salernitana","out",0,"Serie A",2016,TRUE
"69361","Torino FC","Mattia Aramu",21,"Right Winger","Pro Vercelli","out",0,"Serie A",2016,TRUE
"69362","Torino FC","Simone Edera",20,"Right Winger","Parma","out",0,"Serie A",2016,TRUE
"69363","Torino FC","Abou Diop",23,"Centre-Forward","Modena","out",0,"Serie A",2016,TRUE
"69367","Udinese Calcio","Rodrigo Aguirre",22,"Centre-Forward","Nacional","out",0.117,"Serie A",2016,TRUE
"69368","Udinese Calcio","Xabier Santos",19,"Left Winger","Extremadura","out",0,"Serie A",2016,TRUE
"69369","Udinese Calcio","Nabil Jaadi",20,"Right Winger","Olhanense","out",0,"Serie A",2016,TRUE
"69370","Udinese Calcio","Antonio Vutov",20,"Attacking Midfield","Botev Plovdiv","out",0,"Serie A",2016,TRUE
"69371","Udinese Calcio","Melker Hallberg",21,"Central Midfield","Kalmar FF","out",0,"Serie A",2016,TRUE
"69372","Udinese Calcio","Panagiotis Kone",29,"Central Midfield","Granada CF","out",0,"Serie A",2016,TRUE
"69373","Udinese Calcio","Kevin Lasagna",24,"Centre-Forward","Carpi","out",0,"Serie A",2016,TRUE
"69374","Udinese Calcio","Edenilson",27,"Central Midfield","Internacional","out",0,"Serie A",2016,TRUE
"69375","Udinese Calcio","Francesco Lodi",32,"Defensive Midfield","Without Club","out",0,"Serie A",2016,FALSE
"69388","Leicester City","N'Golo Kanté",25,"Central Midfield","Chelsea","out",32.22,"Premier League",2016,FALSE
"69389","Leicester City","Andrej Kramaric",25,"Centre-Forward","TSG Hoffenheim","out",9.9,"Premier League",2016,FALSE
"69390","Leicester City","Ritchie De Laet",27,"Right-Back","Aston Villa","out",2.07,"Premier League",2016,FALSE
"69391","Leicester City","Liam Moore",23,"Centre-Back","Reading","out",1.04,"Premier League",2016,FALSE
"69392","Leicester City","Ryan Watson",22,"Defensive Midfield","Barnet","out",0,"Premier League",2016,FALSE
"69393","Leicester City","Dean Hammond",33,"Central Midfield","Sheffield Utd.","out",0,"Premier League",2016,FALSE
"69394","Leicester City","Jonny Maddison",21,"Goalkeeper","Yeovil Town","out",0,"Premier League",2016,FALSE
"69395","Leicester City","Jacob Blyth",23,"Centre-Forward","Motherwell FC","out",0,"Premier League",2016,FALSE
"69396","Leicester City","Paul Konchesky",35,"Left-Back","Gillingham FC","out",0,"Premier League",2016,FALSE
"69397","Leicester City","Michael Cain",22,"Central Midfield","Blackpool","out",0,"Premier League",2016,TRUE
"69398","Leicester City","Gökhan Inler",32,"Defensive Midfield","Besiktas","out",0,"Premier League",2016,FALSE
"69399","Leicester City","Callum Elder",21,"Left-Back","Brentford","out",0,"Premier League",2016,TRUE
"69400","Leicester City","Tom Lawrence",22,"Left Winger","Ipswich","out",0,"Premier League",2016,TRUE
"69401","Leicester City","Mark Schwarzer",43,"Goalkeeper","Retired","out",0,"Premier League",2016,FALSE
"69414","Arsenal FC","Serge Gnabry",21,"Right Winger","Werder Bremen","out",4.5,"Premier League",2016,FALSE
"69415","Arsenal FC","Wellington Silva",23,"Right Winger","Fluminense","out",2.7,"Premier League",2016,FALSE
"69416","Arsenal FC","Jack Wilshere",24,"Central Midfield","Bournemouth","out",2.12,"Premier League",2016,TRUE
"69417","Arsenal FC","Tomas Rosicky",35,"Attacking Midfield","Sparta Praha","out",0,"Premier League",2016,FALSE
"69418","Arsenal FC","Joel Campbell",24,"Right Winger","Sporting CP","out",0,"Premier League",2016,TRUE
"69419","Arsenal FC","Takuma Asano",21,"Left Winger","VfB Stuttgart","out",0,"Premier League",2016,TRUE
"69420","Arsenal FC","Calum Chambers",21,"Centre-Back","Middlesbrough","out",0,"Premier League",2016,TRUE
"69421","Arsenal FC","Mikel Arteta",34,"Central Midfield","Retired","out",0,"Premier League",2016,FALSE
"69422","Arsenal FC","Mathieu Flamini",32,"Defensive Midfield","Without Club","out",0,"Premier League",2016,FALSE
"69431","Tottenham Hotspur","Ryan Mason",25,"Central Midfield","Hull City","out",13.86,"Premier League",2016,FALSE
"69432","Tottenham Hotspur","Nacer Chadli",27,"Left Winger","West Brom","out",13.68,"Premier League",2016,FALSE
"69433","Tottenham Hotspur","Alex Pritchard",23,"Attacking Midfield","Norwich","out",8.46,"Premier League",2016,FALSE
"69434","Tottenham Hotspur","DeAndre Yedlin",23,"Right-Back","Newcastle","out",5.31,"Premier League",2016,FALSE
"69435","Tottenham Hotspur","Federico Fazio",29,"Centre-Back","AS Roma","out",1.08,"Premier League",2016,TRUE
"69436","Tottenham Hotspur","Nabil Bentaleb",21,"Central Midfield","FC Schalke 04","out",0,"Premier League",2016,TRUE
"69437","Tottenham Hotspur","Clinton N'Jie",23,"Centre-Forward","Marseille","out",0,"Premier League",2016,TRUE
"69463","Manchester City","Edin Dzeko",30,"Centre-Forward","AS Roma","out",9.9,"Premier League",2016,FALSE
"69464","Manchester City","Wilfried Bony",27,"Centre-Forward","Stoke City","out",2.12,"Premier League",2016,TRUE
"69465","Manchester City","Florian Lejeune",25,"Centre-Back","SD Eibar","out",1.35,"Premier League",2016,FALSE
"69466","Manchester City","Martín Demichelis",35,"Centre-Back","Espanyol","out",0,"Premier League",2016,FALSE
"69467","Manchester City","Gero Rulli",24,"Goalkeeper","Real Sociedad","out",0,"Premier League",2016,TRUE
"69468","Manchester City","Jason Denayer",21,"Centre-Back","Sunderland","out",0,"Premier League",2016,TRUE
"69469","Manchester City","Eliaquim Mangala",25,"Centre-Back","Valencia","out",0,"Premier League",2016,TRUE
"69470","Manchester City","Samir Nasri",29,"Attacking Midfield","Sevilla FC","out",0,"Premier League",2016,TRUE
"69471","Manchester City","Joe Hart",29,"Goalkeeper","Torino","out",0,"Premier League",2016,TRUE
"69472","Manchester City","Bruno Zuculini",23,"Defensive Midfield","Rayo Vallecano","out",0,"Premier League",2016,TRUE
"69473","Manchester City","Oleksandr Zinchenko",19,"Left-Back","PSV Eindhoven","out",0,"Premier League",2016,TRUE
"69474","Manchester City","Bersant Celina",19,"Attacking Midfield","Twente FC","out",0,"Premier League",2016,TRUE
"69475","Manchester City","Pablo Marí",22,"Centre-Back","Girona","out",0,"Premier League",2016,TRUE
"69476","Manchester City","Marlos Moreno",19,"Left Winger","Dep. La Coruña","out",0,"Premier League",2016,TRUE
"69477","Manchester City","Enes Ünal",19,"Centre-Forward","Twente FC","out",0,"Premier League",2016,TRUE
"69478","Manchester City","Rubén Sobrino",24,"Centre-Forward","Alavés","out",0,"Premier League",2016,TRUE
"69479","Manchester City","Aaron Mooy",25,"Central Midfield","Huddersfield","out",0,"Premier League",2016,TRUE
"69480","Manchester City","Luke Brattan",26,"Defensive Midfield","Melbourne City","out",0,"Premier League",2016,TRUE
"69481","Manchester City","Richard Wright",38,"Goalkeeper","Retired","out",0,"Premier League",2016,FALSE
"69488","Manchester United","Paddy McNair",21,"Defensive Midfield","Sunderland","out",4.73,"Premier League",2016,FALSE
"69489","Manchester United","Tyler Blackett",22,"Left-Back","Reading","out",1.62,"Premier League",2016,FALSE
"69490","Manchester United","Will Keane",23,"Centre-Forward","Hull City","out",1.08,"Premier League",2016,FALSE
"69491","Manchester United","Nick Powell",22,"Attacking Midfield","Wigan","out",0,"Premier League",2016,FALSE
"69492","Manchester United","Víctor Valdés",34,"Goalkeeper","Middlesbrough","out",0,"Premier League",2016,FALSE
"69493","Manchester United","Guillermo Varela",23,"Right-Back","E. Frankfurt","out",0,"Premier League",2016,TRUE
"69494","Manchester United","Cameron Borthwick-Jackson",19,"Left-Back","Wolves","out",0,"Premier League",2016,TRUE
"69495","Manchester United","Adnan Januzaj",21,"Right Winger","Sunderland","out",0,"Premier League",2016,TRUE
"69496","Manchester United","James Wilson",20,"Centre-Forward","Derby","out",0,"Premier League",2016,TRUE
"69497","Manchester United","Andreas Pereira",20,"Attacking Midfield","Granada CF","out",0,"Premier League",2016,TRUE
"69506","Southampton FC","Sadio Mané",24,"Left Winger","Liverpool","out",37.08,"Premier League",2016,FALSE
"69507","Southampton FC","Graziano Pellè",30,"Centre-Forward","SD Luneng","out",13.73,"Premier League",2016,FALSE
"69508","Southampton FC","Victor Wanyama",25,"Defensive Midfield","Spurs","out",12.96,"Premier League",2016,FALSE
"69509","Southampton FC","Juanmi",23,"Right Winger","Real Sociedad","out",4.5,"Premier League",2016,FALSE
"69510","Southampton FC","Gastón Ramírez",25,"Attacking Midfield","Middlesbrough","out",0,"Premier League",2016,FALSE
"69511","Southampton FC","Paulo Gazzaniga",24,"Goalkeeper","Rayo Vallecano","out",0,"Premier League",2016,TRUE
"69512","Southampton FC","Sam Gallagher",20,"Centre-Forward","Blackburn","out",0,"Premier League",2016,TRUE
"69513","Southampton FC","Kelvin Davis",39,"Goalkeeper","Retired","out",0,"Premier League",2016,FALSE
"69533","West Ham United","James Tomkins",27,"Centre-Back","Crystal Palace","out",10.53,"Premier League",2016,FALSE
"69534","West Ham United","Elliot Lee",21,"Centre-Forward","Barnsley FC","out",0,"Premier League",2016,FALSE
"69535","West Ham United","Stephen Hendrie",21,"Left-Back","Blackburn","out",0,"Premier League",2016,TRUE
"69536","West Ham United","Josh Cullen",20,"Central Midfield","Bradford","out",0,"Premier League",2016,TRUE
"69537","West Ham United","Reece Burke",19,"Centre-Back","Wigan","out",0,"Premier League",2016,TRUE
"69538","West Ham United","Doneil Henry",23,"Centre-Back","AC Horsens","out",0,"Premier League",2016,TRUE
"69539","West Ham United","Enner Valencia",26,"Centre-Forward","Everton","out",0,"Premier League",2016,TRUE
"69540","West Ham United","Joey O'Brien",30,"Right-Back","Without Club","out",0,"Premier League",2016,FALSE
"69541","West Ham United","Diego Poyet",21,"Central Midfield","Without Club","out",0,"Premier League",2016,FALSE
"69542","West Ham United","Manuel Lanzini",23,"Attacking Midfield","Al-Jazira","out",0,"Premier League",2016,TRUE
"69543","West Ham United","Alex Song",28,"Defensive Midfield","FC Barcelona","out",0,"Premier League",2016,TRUE
"69544","West Ham United","Emmanuel Emenike",29,"Centre-Forward","Fenerbahce","out",0,"Premier League",2016,TRUE
"69563","Liverpool FC","Christian Benteke",25,"Centre-Forward","Crystal Palace","out",28.08,"Premier League",2016,FALSE
"69564","Liverpool FC","Jordon Ibe",20,"Right Winger","Bournemouth","out",16.2,"Premier League",2016,FALSE
"69565","Liverpool FC","Joe Allen",26,"Central Midfield","Stoke City","out",13.95,"Premier League",2016,FALSE
"69566","Liverpool FC","Martin Skrtel",31,"Centre-Back","Fenerbahce","out",5.4,"Premier League",2016,FALSE
"69567","Liverpool FC","Luis Alberto",23,"Attacking Midfield","Lazio","out",3.6,"Premier League",2016,FALSE
"69568","Liverpool FC","Brad Smith",22,"Left-Back","Bournemouth","out",3.24,"Premier League",2016,FALSE
"69569","Liverpool FC","Lawrence Vigouroux",22,"Goalkeeper","Swindon Town","out",0.432,"Premier League",2016,FALSE
"69570","Liverpool FC","João Carlos Teixeira",23,"Attacking Midfield","FC Porto","out",0,"Premier League",2016,FALSE
"69571","Liverpool FC","Kolo Touré",35,"Centre-Back","Celtic","out",0,"Premier League",2016,FALSE
"69572","Liverpool FC","Mario Balotelli",26,"Centre-Forward","OGC Nice","out",0,"Premier League",2016,FALSE
"69573","Liverpool FC","Taiwo Awoniyi",19,"Centre-Forward","NEC Nijmegen","out",0,"Premier League",2016,TRUE
"69574","Liverpool FC","Andre Wisdom",23,"Right-Back","RB Salzburg","out",0,"Premier League",2016,TRUE
"69575","Liverpool FC","Jon Flanagan",23,"Right-Back","Burnley","out",0,"Premier League",2016,TRUE
"69576","Liverpool FC","Lazar Markovic",22,"Right Winger","Sporting CP","out",0,"Premier League",2016,TRUE
"69577","Liverpool FC","Ádám Bogdán",28,"Goalkeeper","Wigan","out",0,"Premier League",2016,TRUE
"69578","Liverpool FC","Danny Ward",23,"Goalkeeper","Huddersfield","out",0,"Premier League",2016,TRUE
"69579","Liverpool FC","Samed Yesil",22,"Centre-Forward","Without Club","out",0,"Premier League",2016,FALSE
"69591","Stoke City","Marc Wilson",28,"Centre-Back","Bournemouth","out",2.07,"Premier League",2016,FALSE
"69592","Stoke City","Philipp Wollscheid",27,"Centre-Back","VfL Wolfsburg","out",1.35,"Premier League",2016,TRUE
"69593","Stoke City","Steve Sidwell",33,"Central Midfield","Brighton","out",0,"Premier League",2016,FALSE
"69594","Stoke City","George Waring",21,"Centre-Forward","Shrewsbury","out",0,"Premier League",2016,TRUE
"69595","Stoke City","Joselu",26,"Centre-Forward","Dep. La Coruña","out",0,"Premier League",2016,TRUE
"69596","Stoke City","Wilfried Bony",28,"Centre-Forward","Man City","out",0,"Premier League",2016,TRUE
"69597","Stoke City","Peter Odemwingie",34,"Right Winger","Without Club","out",0,"Premier League",2016,FALSE
"69621","Chelsea FC","Mohamed Salah",24,"Right Winger","AS Roma","out",13.5,"Premier League",2016,FALSE
"69622","Chelsea FC","Papy Djilobodji",27,"Centre-Back","Sunderland","out",8.55,"Premier League",2016,FALSE
"69623","Chelsea FC","Juan Cuadrado",28,"Right-Back","Juventus","out",4.5,"Premier League",2016,TRUE
"69624","Chelsea FC","Stipe Perica",20,"Centre-Forward","Udinese Calcio","out",4.05,"Premier League",2016,FALSE
"69625","Chelsea FC","Marko Marin",27,"Attacking Midfield","Olympiacos","out",2.7,"Premier League",2016,FALSE
"69626","Chelsea FC","Bertrand Traoré",20,"Right Winger","Ajax","out",1.8,"Premier League",2016,TRUE
"69627","Chelsea FC","Mario Pasalic",21,"Central Midfield","AC Milan","out",0.9,"Premier League",2016,TRUE
"69628","Chelsea FC","Loïc Rémy",29,"Centre-Forward","Crystal Palace","out",0.9,"Premier League",2016,TRUE
"69629","Chelsea FC","Abdul Rahman Baba",22,"Left-Back","FC Schalke 04","out",0.45,"Premier League",2016,TRUE
"69630","Chelsea FC","Christian Atsu",24,"Left Winger","Newcastle","out",0.45,"Premier League",2016,TRUE
"69631","Chelsea FC","Matt Miazga",21,"Centre-Back","Vitesse","out",0,"Premier League",2016,TRUE
"69632","Chelsea FC","Danilo Pantic",19,"Central Midfield","Excelsior","out",0,"Premier League",2016,TRUE
"69633","Chelsea FC","Michael Hector",24,"Centre-Back","E. Frankfurt","out",0,"Premier League",2016,TRUE
"69634","Chelsea FC","Lucas Piazón",22,"Left Winger","Fulham","out",0,"Premier League",2016,TRUE
"69635","Chelsea FC","Nathan Aké",21,"Centre-Back","Bournemouth","out",0,"Premier League",2016,TRUE
"69636","Chelsea FC","Cristian Cuevas",21,"Left-Back","Sint-Truiden","out",0,"Premier League",2016,TRUE
"69637","Chelsea FC","Kenneth Omeruo",22,"Centre-Back","Alanyaspor","out",0,"Premier League",2016,TRUE
"69638","Chelsea FC","Kenedy",20,"Left Winger","Watford","out",0,"Premier League",2016,TRUE
"69639","Chelsea FC","Tomas Kalas",23,"Centre-Back","Fulham","out",0,"Premier League",2016,TRUE
"69640","Chelsea FC","Patrick Bamford",22,"Centre-Forward","Burnley","out",0,"Premier League",2016,TRUE
"69641","Chelsea FC","Matej Delac",23,"Goalkeeper","Mouscron","out",0,"Premier League",2016,TRUE
"69642","Chelsea FC","Jamal Blackman",22,"Goalkeeper","Wycombe","out",0,"Premier League",2016,TRUE
"69643","Chelsea FC","Marco Amelia",34,"Goalkeeper","Without Club","out",0,"Premier League",2016,FALSE
"69644","Chelsea FC","Falcao",30,"Centre-Forward","Monaco","out",0,"Premier League",2016,TRUE
"69645","Chelsea FC","Alexandre Pato",26,"Centre-Forward","Corinthians","out",0,"Premier League",2016,TRUE
"69661","Everton FC","John Stones",22,"Centre-Back","Man City","out",50.04,"Premier League",2016,FALSE
"69662","Everton FC","Steven Pienaar",34,"Left Winger","Sunderland","out",0,"Premier League",2016,FALSE
"69663","Everton FC","Tim Howard",37,"Goalkeeper","Colorado","out",0,"Premier League",2016,FALSE
"69664","Everton FC","Shani Tarashaj",21,"Second Striker","E. Frankfurt","out",0,"Premier League",2016,TRUE
"69665","Everton FC","Brendan Galloway",20,"Left-Back","West Brom","out",0,"Premier League",2016,TRUE
"69666","Everton FC","Luke Garbutt",23,"Left-Back","Wigan","out",0,"Premier League",2016,TRUE
"69667","Everton FC","Aiden McGeady",30,"Left Winger","Preston NE","out",0,"Premier League",2016,TRUE
"69668","Everton FC","Tony Hibbert",35,"Right-Back","Retired","out",0,"Premier League",2016,FALSE
"69669","Everton FC","Leon Osman",35,"Central Midfield","Retired","out",0,"Premier League",2016,FALSE
"69670","Everton FC","Felipe Mattioni",27,"Right-Back","Without Club","out",0,"Premier League",2016,FALSE
"69671","Everton FC","Enner Valencia",27,"Centre-Forward","West Ham","out",0,"Premier League",2016,TRUE
"69686","Swansea City","André Ayew",26,"Left Winger","West Ham","out",21.69,"Premier League",2016,FALSE
"69687","Swansea City","Ashley Williams",31,"Centre-Back","Everton","out",12.6,"Premier League",2016,FALSE
"69688","Swansea City","Alberto Paloschi",26,"Centre-Forward","Atalanta","out",6.03,"Premier League",2016,FALSE
"69689","Swansea City","Éder",28,"Centre-Forward","LOSC Lille","out",4.05,"Premier League",2016,FALSE
"69690","Swansea City","Lee Lucas",24,"Central Midfield","Motherwell FC","out",0,"Premier League",2016,FALSE
"69691","Swansea City","Liam Shephard",21,"Right-Back","Yeovil Town","out",0,"Premier League",2016,TRUE
"69692","Swansea City","Franck Tabanou",27,"Left-Back","Granada CF","out",0,"Premier League",2016,TRUE
"69693","Swansea City","Kyle Bartley",25,"Centre-Back","Leeds","out",0,"Premier League",2016,TRUE
"69694","Swansea City","Matt Grimes",20,"Central Midfield","Leeds","out",0,"Premier League",2016,TRUE
"69695","Swansea City","Bafétimbi Gomis",30,"Centre-Forward","Marseille","out",0,"Premier League",2016,TRUE
"69696","Swansea City","Kenji Gorré",21,"Right Midfield","Northampton","out",0,"Premier League",2016,TRUE
"69697","Swansea City","Adam King",20,"Central Midfield","Southend United","out",0,"Premier League",2016,TRUE
"69698","Swansea City","Marvin Emnes",28,"Centre-Forward","Blackburn","out",0,"Premier League",2016,TRUE
"69699","Swansea City","Daniel Alfei",24,"Right-Back","Without Club","out",0,"Premier League",2016,FALSE
"69721","Watford FC","Matej Vydra",24,"Centre-Forward","Derby","out",8.46,"Premier League",2016,FALSE
"69722","Watford FC","Miguel Layún",28,"Right Midfield","FC Porto","out",5.4,"Premier League",2016,FALSE
"69723","Watford FC","Ikechi Anya",28,"Left Midfield","Derby","out",4.23,"Premier League",2016,FALSE
"69724","Watford FC","Allan Nyom",28,"Right-Back","West Brom","out",4.23,"Premier League",2016,FALSE
"69725","Watford FC","Almen Abdi",29,"Central Midfield","Sheff Wed","out",3.24,"Premier League",2016,FALSE
"69726","Watford FC","José Manuel Jurado",30,"Attacking Midfield","Espanyol","out",1.08,"Premier League",2016,FALSE
"69727","Watford FC","Juanfran",27,"Right-Back","Dep. La Coruña","out",0,"Premier League",2016,TRUE
"69728","Watford FC","Sean Murray",22,"Central Midfield","Swindon Town","out",0,"Premier League",2016,FALSE
"69729","Watford FC","Sven Kums",28,"Defensive Midfield","Udinese Calcio","out",0,"Premier League",2016,TRUE
"69730","Watford FC","Steven Berghuis",24,"Right Winger","Feyenoord","out",0,"Premier League",2016,TRUE
"69731","Watford FC","Uche Ikpeazu",21,"Centre-Forward","Cambridge Utd.","out",0,"Premier League",2016,FALSE
"69732","Watford FC","Uche Agbo",20,"Defensive Midfield","Granada CF","out",0,"Premier League",2016,TRUE
"69733","Watford FC","Daniel Pudil",30,"Left-Back","Sheff Wed","out",0,"Premier League",2016,FALSE
"69734","Watford FC","Luke Simpson",21,"Goalkeeper","York City","out",0,"Premier League",2016,FALSE
"69735","Watford FC","Gabriele Angella",27,"Centre-Back","Udinese Calcio","out",0,"Premier League",2016,FALSE
"69736","Watford FC","Mario Suárez",29,"Defensive Midfield","Valencia","out",0,"Premier League",2016,TRUE
"69737","Watford FC","Tommie Hoban",22,"Centre-Back","Blackburn","out",0,"Premier League",2016,TRUE
"69738","Watford FC","Obbi Oulare",20,"Centre-Forward","Zulte Waregem","out",0,"Premier League",2016,TRUE
"69739","Watford FC","Adalberto Peñaranda",19,"Centre-Forward","Udinese Calcio","out",0,"Premier League",2016,TRUE
"69740","Watford FC","Joel Ekstrand",27,"Centre-Back","Without Club","out",0,"Premier League",2016,FALSE
"69741","Watford FC","Essaïd Belkalem",27,"Centre-Back","Without Club","out",0,"Premier League",2016,FALSE
"69742","Watford FC","Víctor Ibarbo",26,"Second Striker","AS Roma","out",0,"Premier League",2016,TRUE
"69754","West Bromwich Albion","James Chester",27,"Centre-Back","Aston Villa","out",8.37,"Premier League",2016,FALSE
"69755","West Bromwich Albion","Rickie Lambert",34,"Centre-Forward","Cardiff","out",1.8,"Premier League",2016,FALSE
"69756","West Bromwich Albion","Cristian Gamboa",26,"Right-Back","Celtic","out",1.08,"Premier League",2016,FALSE
"69757","West Bromwich Albion","Anders Lindegaard",32,"Goalkeeper","Preston NE","out",0,"Premier League",2016,FALSE
"69758","West Bromwich Albion","Kyle Howkins",20,"Centre-Back","Mansfield Town","out",0,"Premier League",2016,TRUE
"69759","West Bromwich Albion","Sébastien Pocognoli",29,"Left-Back","Brighton","out",0,"Premier League",2016,TRUE
"69760","West Bromwich Albion","Brendan Galloway",21,"Left-Back","Everton","out",0,"Premier League",2016,TRUE
"69761","West Bromwich Albion","Marc Wilson",29,"Centre-Back","Bournemouth","out",0,"Premier League",2016,TRUE
"69762","West Bromwich Albion","Victor Anichebe",28,"Centre-Forward","Without Club","out",0,"Premier League",2016,FALSE
"69763","West Bromwich Albion","Stéphane Sessègnon",32,"Attacking Midfield","Without Club","out",0,"Premier League",2016,FALSE
"69778","Crystal Palace","Yannick Bolasie",27,"Left Winger","Everton","out",26.01,"Premier League",2016,FALSE
"69779","Crystal Palace","Dwight Gayle",25,"Centre-Forward","Newcastle","out",10.8,"Premier League",2016,FALSE
"69780","Crystal Palace","Alex McCarthy",26,"Goalkeeper","Southampton","out",4.23,"Premier League",2016,FALSE
"69781","Crystal Palace","Mile Jedinak",32,"Defensive Midfield","Aston Villa","out",4.14,"Premier League",2016,FALSE
